"212","東山區","2014","113049","48469","141597","48469"
"213","東引鄉","2014","0","0","0","0"
"215","東河鄉","2014","7980","9763","147625","9763"
"216","東港鎮","2014","3638166","3780697","3061040","3780697"
"217","東石鄉","2014","0","0","0","0"
"218","松山區","2014","59485990","44095409","56409890","44095409"
"220","板橋區","2014","158331776","106404233","144331511","106404233"
"221","枋寮鄉","2014","382960","297050","263329","297050"
"222","枋山鄉","2014","0","0","0","0"
"223","林內鄉","2014","219701","116144","268753","116144"
"224","林口區","2014","54202820","55404863","50352267","55404863"
"225","林園區","2014","2127734","684111","1434980","684111"
"226","林邊鄉","2014","104876","101640","185207","101640"
"227","柳營區","2014","1045500","234942","1182151","234942"
"228","桃園區","2014","122085869","145437826","136562786","145437826"
"229","桃源區","2014","0","0","0","0"
"230","梅山鄉","2014","390544","220816","317794","220816"
"231","梓官區","2014","685900","648922","840074","648922"
"232","梧棲區","2014","3237370","4466053","5645747","4466053"
"233","楊梅區","2014","16225324","14403191","28338365","14403191"
"234","楠梓區","2014","29393874","26177862","27685468","26177862"
"235","楠西區","2014","84118","246693","50598","246693"
"236","樹林區","2014","31255899","19884625","22859380","19884625"
"237","橋頭區","2014","3923900","2680679","3950416","2680679"
"238","橫山鄉","2014","35635","150794","59001","150794"
"242","歸仁區","2014","4198733","3564653","3653807","3564653"
"243","民雄鄉","2014","3943092","2611740","3781177","2611740"
"244","水上鄉","2014","806414","791007","1297773","791007"
"245","水林鄉","2014","13277","38417","84215","38417"
"246","水里鄉","2014","305040","207854","185553","207854"
"247","永和區","2014","48040002","45101922","52163625","45101922"
"248","永安區","2014","0","0","0","0"
"249","永康區","2014","37057619","45842260","39916647","45842260"
"250","永靖鄉","2014","319953","335852","171084","335852"
"251","汐止區","2014","55953108","62653144","71107726","62653144"
"254","池上鄉","2014","213721","227233","218741","227233"
"255","沙鹿區","2014","14679203","14956745","15672276","14956745"
"256","泰安鄉","2014","0","0","0","0"
"257","泰山區","2014","20801717","12951679","30142300","12951679"
"258","泰武鄉","2014","0","0","0","0"
"259","海端鄉","2014","0","0","0","0"
"260","淡水區","2014","149178264","82886736","114849397","82886736"
"261","深坑區","2014","2599366","2558918","2520799","2558918"
"262","清水區","2014","2977113","3308928","3585773","3308928"
"266","湖內區","2014","2139379","1325564","2531782","1325564"
"267","湖口鄉","2014","3998161","2961386","6091909","2961386"
"268","湖西鄉","2014","0","0","0","0"
"269","溪口鄉","2014","59243","43908","17188","0"
"270","溪州鄉","2014","837831","191167","305916","191167"
"271","溪湖鎮","2014","3203060","3599211","2127969","3599211"
"272","滿州鄉","2014","35584","23514","17388","0"
"273","潭子區","2014","12466693","13491967","12479628","13491967"
"274","潮州鎮","2014","4046459","2973733","3714676","2973733"
"275","烈嶼鄉","2014","41441","57888","28477","57888"
"276","烏來區","2014","5200","5200","0","0"
"277","烏坵鄉","2014","0","0","0","0"
"278","烏日區","2014","24952808","21419535","15691151","21419535"
"279","燕巢區","2014","1279064","761327","1051647","761327"
"280","牡丹鄉","2014","0","0","0","0"
"282","獅子鄉","2014","0","0","0","0"
"283","獅潭鄉","2014","0","0","0","0"
"284","玉井區","2014","114571","174801","197690","174801"
"285","玉里鎮","2014","794650","879724","580899","879724"
"286","琉球鄉","2014","216983","117042","79892","117042"
"288","瑞穗鄉","2014","162251","88908","109361","88908"
"289","瑞芳區","2014","207232","562322","333054","562322"
"290","瑪家鄉","2014","0","0","0","0"
"291","田中鎮","2014","1987378","1358133","1460038","1358133"
"292","田寮區","2014","0","0","0","0"
"293","田尾鄉","2014","160240","72974","96100","72974"
"294","甲仙區","2014","26214","71677","46730","71677"
"296","番路鄉","2014","104461","212670","293201","212670"
"297","白沙鄉","2014","4537","20879","4074","20879"
"298","白河區","2014","342699","1130043","664868","1130043"
"300","石岡區","2014","249432","134596","213758","134596"
"301","石碇區","2014","189764","40117","114549","0"
"302","石門區","2014","26667","25785","114637","25785"
"303","礁溪鄉","2014","11794870","14243880","11156348","14243880"
"304","社頭鄉","2014","1193401","1186623","501215","1186623"
"305","神岡區","2014","5307980","2883027","1799643","2883027"
"308","福興鄉","2014","223691","142821","293263","142821"
"309","秀林鄉","2014","38483","22992","4666","22992"
"310","秀水鄉","2014","747773","607818","822841","607818"
"313","竹北市","2014","116837886","48627832","73148736","48627832"
"314","竹南鎮","2014","14133207","7250204","6334780","7250204"
"315","竹塘鄉","2014","76897","154032","99828","154032"
"316","竹山鎮","2014","1487609","1875399","1354705","1875399"
"317","竹崎鄉","2014","218004","77975","45982","77975"
"318","竹東鎮","2014","9587782","8478872","8840518","8478872"
"319","竹田鄉","2014","32476","32476","0","0"
"320","綠島鄉","2014","21316","49921","14362","49921"
"321","線西鄉","2014","225357","69367","120541","69367"
"323","羅東鎮","2014","8709823","7895255","11516648","7895255"
"324","美濃區","2014","767732","471543","350689","471543"
"325","義竹鄉","2014","36348","52058","45798","52058"
"327","北區","2014","78516451","53774161","56700698","53774161"
"328","東區","2014","48611184","37895154","34807563","37895154"
"329","中山區","2014","97993100","57436489","68660694","57436489"
"330","中正區","2014","54664431","80084043","53694139","80084043"
"331","信義區","2014","93332034","64895212","95944327","64895212"
"332","大安區","2014","138731932","104208610","124572943","104208610"
"333","北區","2014","78516451","53774161","56700698","53774161"
"334","南區","2014","47810800","37190124","39703836","37190124"
"335","東區","2014","48611184","37895154","34807563","37895154"
"336","臺東市","2014","0","0","0","0"
"337","臺西鄉","2014","0","0","0","0"
"338","芎林鄉","2014","414992","234629","388389","234629"
"339","芬園鄉","2014","202710","182016","222186","182016"
"340","花壇鄉","2014","930166","914970","1192984","914970"
"341","花蓮市","2014","18605806","17344621","20109946","17344621"
"342","芳苑鄉","2014","0","0","0","0"
"343","苑裡鎮","2014","1684986","1158705","1767679","1158705"
"344","苓雅區","2014","20414308","11751789","20913274","11751789"
"345","苗栗市","2014","6286127","5623800","7473027","5623800"
"346","茂林區","2014","0","0","0","0"
"347","茄萣區","2014","2127078","459933","679726","459933"
"348","草屯鎮","2014","5774764","4635197","4759203","4635197"
"350","莒光鄉","2014","0","0","0","0"
"351","莿桐鄉","2014","241297","160765","54010","160765"
"352","萬丹鄉","2014","1129299","787281","519097","787281"
"353","萬巒鄉","2014","122095","62993","115878","62993"
"354","萬榮鄉","2014","0","0","0","0"
"355","萬華區","2014","27106869","27172912","41646323","27172912"
"356","萬里區","2014","636866","405444","315120","405444"
"358","蘆洲區","2014","52386904","33084733","48862920","33084733"
"359","蘆竹區","2014","85556838","39863350","60463435","39863350"
"360","蘇澳鎮","2014","1125425","1732108","1305690","1732108"
"361","蘭嶼鄉","2014","0","0","0","0"
"362","虎尾鎮","2014","5131028","6023910","5034173","6023910"
"363","褒忠鄉","2014","55758","89422","192665","89422"
"364","西區","2014","31145852","24628639","27965418","24628639"
"365","西屯區","2014","87711813","75170475","87535329","75170475"
"366","西嶼鄉","2014","0","0","0","0"
"368","西港區","2014","640026","189086","925732","189086"
"369","西湖鄉","2014","0","0","0","0"
"370","西螺鎮","2014","1516968","2314591","1550402","2314591"
"371","觀音區","2014","2096619","2184380","3720804","2184380"
"374","豐原區","2014","21136553","14468021","18077117","14468021"
"375","豐濱鄉","2014","4715","10076","23641","0"
"376","貢寮區","2014","104594","214202","56550","214202"
"378","路竹區","2014","1572025","3061825","1868405","3061825"
"379","車城鄉","2014","103665","101512","70367","101512"
"380","通霄鎮","2014","401392","274265","393597","274265"
"381","造橋鄉","2014","35848","74874","104932","74874"
"382","達仁鄉","2014","0","0","0","0"
"383","那瑪夏區","2014","0","0","0","0"
"385","里港鄉","2014","366282","418983","438596","418983"
"386","金城鎮","2014","716418","622391","662241","622391"
"387","金寧鄉","2014","1573346","831246","1008040","831246"
"388","金山區","2014","308916","311084","1718066","311084"
"389","金峰鄉","2014","0","0","0","0"
"390","金沙鎮","2014","0","0","0","0"
"391","金湖鎮","2014","1497694","479058","455911","479058"
"392","銅鑼鄉","2014","52408","160824","333319","160824"
"393","長治鄉","2014","1067681","910434","1638038","910434"
"394","長濱鄉","2014","0","0","0","0"
"395","關山鎮","2014","254904","375563","298868","375563"
"396","關廟區","2014","882229","409319","837399","409319"
"397","關西鎮","2014","787616","649815","986627","649815"
"398","阿蓮區","2014","558139","403011","380222","403011"
"399","阿里山鄉","2014","0","0","0","0"
"400","集集鎮","2014","330236","123868","344531","123868"
"401","雙溪區","2014","38325","52122","46234","52122"
"402","霧峰區","2014","3122979","945640","1694739","945640"
"403","霧臺鄉","2014","0","0","0","0"
"406","頭份市","2014","0","0","0","0"
"407","頭城鎮","2014","2543010","4492149","2107368","4492149"
"408","頭屋鄉","2014","187912","139740","276142","139740"
"409","香山區","2014","0","0","0","0"
"410","馬公市","2014","2541404","2613343","2292882","2613343"
"411","高樹鄉","2014","51810","104649","24284","104649"
"412","魚池鄉","2014","316791","231264","23627","231264"
"413","鳥松區","2014","8050499","5861514","10389485","5861514"
"414","鳳山區","2014","54407477","39625128","53632509","39625128"
"415","鳳林鎮","2014","150679","380749","317171","380749"
"416","鶯歌區","2014","15849691","8951956","7983902","8951956"
"417","鹽埔鄉","2014","141429","126928","69390","126928"
"418","鹽埕區","2014","879939","1153162","1385742","1153162"
"419","鹽水區","2014","840189","650837","550262","650837"
"420","鹿港鎮","2014","4236554","3158803","3449568","3158803"
"421","鹿草鄉","2014","112729","78541","122166","78541"
"422","鹿谷鄉","2014","138482","231215","221907","231215"
"423","鹿野鄉","2014","60229","65240","19402","65240"
"424","麟洛鄉","2014","83215","140983","92128","140983"
"425","麥寮鄉","2014","468955","579347","652749","579347"
"426","麻豆區","2014","1507766","2568944","1975352","2568944"
"427","鼓山區","2014","35006567","23681937","34309643","23681937"
"428","龍井區","2014","5175321","4757109","3182319","4757109"
"429","龍崎區","2014","0","0","0","0"
"430","龍潭區","2014","2706774","4219042","1861908","4219042"
"431","龜山區","2014","22693892","26016670","53930603","26016670"
"2","七堵區","2015","5171890","3804440","6580306","3939077"
"3","七美鄉","2015","0","0","0","0"
"4","七股區","2015","0","0","0","0"
"5","三地門鄉","2015","0","0","0","0"
"7","三峽區","2015","22862152","23058761","18444335","28041580"
"8","三星鄉","2015","604035","169820","254386","179480"
"9","三民區","2015","37858238","27732145","33223428","26579189"
"10","三灣鄉","2015","211437","141861","168393","91487"
"11","三義鄉","2015","196058","11169","574913","149352"
"12","三芝區","2015","1317266","1046239","1189395","1540917"
"13","三重區","2015","78878487","68705962","92185468","61578552"
"15","下營區","2015","796416","293329","345707","285352"
"17","中區","2015","405104","562485","650439","588255"
"18","中和區","2015","114072512","74156461","83535689","74589358"
"19","中埔鄉","2015","1047035","881010","442684","620946"
"20","中壢區","2015","85685519","88033672","79921895","80641266"
"22","中寮鄉","2015","81149","220","48223","26185"
"23","中山區","2015","73967065","58081058","62084859","40701042"
"24","中正區","2015","45321871","39415535","48807156","34111552"
"25","中西區","2015","5471701","4042022","4019743","4641480"
"27","九如鄉","2015","493070","695288","758966","631824"
"28","二崙鄉","2015","58800","76149","80622","197592"
"29","二林鎮","2015","876196","467317","1234876","1292546"
"30","二水鄉","2015","75667","53334","217948","25306"
"31","五峰鄉","2015","0","0","0","0"
"32","五結鄉","2015","4580339","2109388","2503407","1796337"
"33","五股區","2015","26331205","46608321","17452393","36906815"
"34","仁德區","2015","8976256","5794897","7262064","8304830"
"35","仁愛區","2015","1602822","1388497","1553970","1287570"
"36","仁愛鄉","2015","0","0","0","0"
"37","仁武區","2015","13695567","12198329","14963601","19065469"
"38","伸港鄉","2015","2342454","2348809","1606018","1709284"
"39","佳冬鄉","2015","109423","94573","125109","194212"
"40","佳里區","2015","2165651","2344535","3119624","4235592"
"41","來義鄉","2015","0","0","0","0"
"42","信義區","2015","77277530","52444953","52602035","54645354"
"43","信義鄉","2015","0","0","0","0"
"44","元長鄉","2015","0","0","0","0"
"45","光復鄉","2015","162585","273126","378021","292278"
"46","內埔鄉","2015","2050327","1106707","1158111","1722706"
"47","內湖區","2015","93090131","76332817","82527728","64087350"
"48","內門區","2015","0","0","0","0"
"50","八德區","2015","38401140","25417660","38541708","25897918"
"52","八里區","2015","7574826","6495390","6706618","6084095"
"53","公館鄉","2015","387464","540527","820676","602783"
"54","六甲區","2015","259711","1351132","424387","623089"
"55","六腳鄉","2015","0","0","0","0"
"56","六龜區","2015","0","0","0","0"
"57","冬山鄉","2015","1957119","1716008","1479330","2724995"
"59","前金區","2015","1909426","4075231","2115890","1633867"
"60","前鎮區","2015","17395488","14620197","16567733","11576181"
"62","北區","2015","47578370","41403081","43575419","37769784"
"63","北埔鄉","2015","139755","127740","45001","73840"
"64","北屯區","2015","108770513","74181131","77056920","69902948"
"65","北投區","2015","49126990","65168979","77011417","59844023"
"66","北斗鎮","2015","1270493","1222044","2374300","1696365"
"67","北港鎮","2015","1177499","1419021","1015231","1254358"
"68","北竿鄉","2015","5330","0","39863","6032"
"69","北門區","2015","24704","22839","3832","52318"
"71","卑南鄉","2015","21555","11358","18362","14454"
"72","卓溪鄉","2015","0","0","0","0"
"73","卓蘭鎮","2015","179289","325882","239723","152495"
"74","南化區","2015","0","0","0","0"
"75","南區","2015","57529840","27717357","43588745","29263714"
"76","南屯區","2015","47695077","43042475","43736011","35249264"
"77","南州鄉","2015","102426","16439","406842","76755"
"78","南庄鄉","2015","0","0","0","0"
"79","南投市","2015","7600425","7426316","5482742","5082772"
"80","南港區","2015","50042344","33805544","27676940","23654424"
"81","南澳鄉","2015","0","0","0","0"
"82","南竿鄉","2015","232674","56907","6394","7934"
"83","口湖鄉","2015","9589","0","0","0"
"84","古坑鄉","2015","139783","184781","671278","360836"
"86","吉安鄉","2015","8853973","5473246","8428920","7372572"
"87","名間鄉","2015","254607","163421","153931","123660"
"88","后里區","2015","2588449","1188898","1741876","2163769"
"89","和平區","2015","0","0","0","0"
"90","和美鎮","2015","3609341","2651579","5322810","3896660"
"92","員山鄉","2015","789112","581164","368218","605236"
"93","員林市","2015","12226080","8182774","10498506","7096969"
"94","善化區","2015","7649290","9675100","5393852","5615988"
"95","東區","2015","30400034","26233489","29036373","29307988"
"96","四湖鄉","2015","63365","182452","128172","152733"
"99","國姓鄉","2015","95680","40019","48455","101235"
"100","土城區","2015","41874965","25346222","40190527","30625487"
"101","土庫鎮","2015","1066524","635053","391332","497311"
"103","坪林區","2015","0","0","0","0"
"104","埔心鄉","2015","1044820","791694","822020","206573"
"105","埔里鎮","2015","3672476","2787349","3861159","4004376"
"106","埔鹽鄉","2015","323331","156170","237855","87448"
"107","埤頭鄉","2015","2043729","128951","262761","257430"
"109","士林區","2015","82340214","58028956","62352407","51589002"
"110","壯圍鄉","2015","513527","198997","279228","243942"
"111","壽豐鄉","2015","305764","519676","1393648","467355"
"112","外埔區","2015","155356","276090","377654","491988"
"114","大內區","2015","14223","13051","31292","52847"
"115","大同區","2015","18767176","10215350","11177537","10791583"
"116","大同鄉","2015","0","0","0","0"
"117","大園區","2015","21337169","14318916","13199277","9355322"
"118","大城鄉","2015","62550","46956","44439","67785"
"119","大埔鄉","2015","40632","3166","0","8806"
"120","大埤鄉","2015","165856","77142","91284","156431"
"121","大安區","2015","117652447","71648614","80676514","80899354"
"122","大寮區","2015","9029347","5787289","7043009","6071934"
"124","大村鄉","2015","378473","421126","290416","843322"
"125","大林鎮","2015","728357","603532","620728","1006610"
"126","大樹區","2015","685541","319974","508421","1143606"
"127","大武鄉","2015","30881","29236","30931","17577"
"128","大湖鄉","2015","216040","344067","472979","266293"
"129","大溪區","2015","5479843","19363367","9678890","5641104"
"131","大甲區","2015","3402529","2678093","3704948","2527146"
"132","大社區","2015","3890426","2833954","2863234","1827325"
"133","大肚區","2015","5583512","2387710","1407428","1873442"
"134","大里區","2015","17528938","13731011","15202036","11357717"
"135","大雅區","2015","7962384","4335249","5360570","12643481"
"136","太保市","2015","2227487","1890102","1981875","2036891"
"137","太平區","2015","23330186","13100601","15923175","15181917"
"138","太麻里鄉","2015","97222","271740","483402","193352"
"140","學甲區","2015","252402","1352639","358505","552998"
"141","安南區","2015","17842347","14601443","21646338","17757100"
"142","安定區","2015","133251","84592","190999","451137"
"143","安平區","2015","10630781","9293360","11263722","13485193"
"144","安樂區","2015","9995167","7566991","9151556","8037693"
"145","官田區","2015","667441","285543","2589282","890292"
"146","宜蘭市","2015","15579377","12859560","15311715","13245096"
"147","富里鄉","2015","18097","45438","263714","61317"
"148","寶山鄉","2015","247904","142308","460012","209056"
"149","將軍區","2015","87222","80444","280545","184727"
"151","小港區","2015","13187908","9817157","11580760","8952029"
"154","尖石鄉","2015","0","0","0","0"
"155","屏東市","2015","0","0","0","0"
"156","山上區","2015","148205","91569","52500","324160"
"157","岡山區","2015","7433498","5971847","6355959","5814206"
"158","峨眉鄉","2015","0","0","0","0"
"159","崁頂鄉","2015","85895","116173","435964","77804"
"160","崙背鄉","2015","314866","228252","266009","209292"
"161","左營區","2015","24081922","24284831","44517548","25979792"
"162","左鎮區","2015","0","0","0","0"
"163","布袋鎮","2015","154127","89382","305387","138336"
"164","平溪區","2015","111111","0","12470","6049"
"165","平鎮區","2015","46202273","22594933","32614799","23650432"
"167","延平鄉","2015","0","0","0","0"
"168","彌陀區","2015","398883","540827","553108","146252"
"169","彰化市","2015","18396550","13832112","21396241","18253990"
"170","後壁區","2015","107856","54016","36893","33078"
"171","後龍鎮","2015","553774","527171","818159","314588"
"173","復興區","2015","14559","2600","26313","905"
"174","恆春鎮","2015","3044614","1753796","2480277","2019274"
"175","成功鎮","2015","275468","223797","305460","157077"
"177","文山區","2015","99376982","59881934","59114535","121060230"
"178","斗六市","2015","8171496","7803043","7994394","8110326"
"179","斗南鎮","2015","1442575","783783","1592596","1435359"
"180","新化區","2015","558128","601737","584795","381703"
"181","新園鄉","2015","428052","578779","213774","478687"
"182","新城鄉","2015","1019445","1051923","1271096","645126"
"183","新埔鎮","2015","335007","3414324","915450","2054739"
"184","新埤鄉","2015","70615","39747","36084","58564"
"186","新屋區","2015","879454","1802542","1787089","1185546"
"188","新市區","2015","4354192","2263968","5877952","3417196"
"189","新店區","2015","69568708","48580350","66578017","45855846"
"190","新港鄉","2015","1218950","1089385","309365","206535"
"191","新營區","2015","5147483","6198353","6367609","7134110"
"192","新社區","2015","137962","564470","712810","201167"
"193","新興區","2015","631399","458578","448262","549752"
"194","新莊區","2015","151715352","64352293","92832916","77634095"
"195","新豐鄉","2015","2496369","3393271","2652201","2444533"
"196","旗山區","2015","263163","900928","930107","504660"
"197","旗津區","2015","264231","327676","617761","512465"
"200","春日鄉","2015","0","0","0","0"
"202","暖暖區","2015","8934721","4220736","5394045","5069572"
"203","望安鄉","2015","0","0","0","0"
"204","朴子市","2015","3344781","2414824","3382528","3321762"
"206","杉林區","2015","0","0","0","0"
"208","東勢區","2015","2064157","1819438","1436148","1820571"
"209","東勢鄉","2015","41694","152410","16638","61317"
"210","東區","2015","30400034","26233489","29036373","29307988"
"212","東山區","2015","88206","143301","121253","778673"
"213","東引鄉","2015","4450","6702","0","0"
"215","東河鄉","2015","42682","0","100925","226555"
"216","東港鎮","2015","3629663","3892738","4160086","3107319"
"217","東石鄉","2015","0","0","0","0"
"218","松山區","2015","44760475","43376678","41128756","39124591"
"220","板橋區","2015","109980534","116833434","104523436","80367899"
"221","枋寮鄉","2015","151703","757523","331166","376411"
"222","枋山鄉","2015","0","0","0","0"
"223","林內鄉","2015","138499","156075","239006","93499"
"224","林口區","2015","47818449","27014231","29464240","31291548"
"225","林園區","2015","1312809","1988958","3176945","2234608"
"226","林邊鄉","2015","148142","127407","178582","234594"
"227","柳營區","2015","1027615","371215","173531","486658"
"228","桃園區","2015","111933161","147868523","188683056","101772277"
"229","桃源區","2015","0","0","0","0"
"230","梅山鄉","2015","243768","95421","353826","290225"
"231","梓官區","2015","921666","254288","359614","413093"
"232","梧棲區","2015","5840091","2980892","3102062","4892335"
"233","楊梅區","2015","13812464","15059993","16420175","16809281"
"234","楠梓區","2015","27184920","26568674","31152799","25793736"
"235","楠西區","2015","198962","82230","154636","59953"
"236","樹林區","2015","18978120","15448041","19300889","15010648"
"237","橋頭區","2015","3163592","1895217","2782042","2458590"
"238","橫山鄉","2015","62474","95832","124340","88861"
"242","歸仁區","2015","2999821","3175227","5653776","3132555"
"243","民雄鄉","2015","3999004","2978470","4421569","3071000"
"244","水上鄉","2015","844121","344734","723240","323540"
"245","水林鄉","2015","59720","25143","18864","79084"
"246","水里鄉","2015","194152","277159","283411","68213"
"247","永和區","2015","44062831","32773048","40779763","30836503"
"248","永安區","2015","0","0","0","0"
"249","永康區","2015","39523887","31047182","29325860","24310982"
"250","永靖鄉","2015","698944","265429","553932","435172"
"251","汐止區","2015","38845234","28723651","50010276","46962894"
"254","池上鄉","2015","283905","183280","225212","363202"
"255","沙鹿區","2015","13788950","9701379","14970873","9831646"
"256","泰安鄉","2015","0","0","0","0"
"257","泰山區","2015","14020747","10036559","6835102","8714309"
"258","泰武鄉","2015","0","0","0","0"
"259","海端鄉","2015","0","0","0","0"
"260","淡水區","2015","94587507","53037630","77952178","52086489"
"261","深坑區","2015","9915873","10667893","3926123","2472589"
"262","清水區","2015","5135095","8443525","7336599","3237049"
"266","湖內區","2015","1995027","2436967","2046769","1831837"
"267","湖口鄉","2015","3162493","3589998","5997617","3815743"
"268","湖西鄉","2015","0","0","0","0"
"269","溪口鄉","2015","18325","38946","102868","35172"
"270","溪州鄉","2015","122912","415544","274831","455209"
"271","溪湖鎮","2015","2730423","1253030","2195391","2026140"
"272","滿州鄉","2015","23913","10587","68665","26030"
"273","潭子區","2015","16659485","16751116","13140505","7801616"
"274","潮州鎮","2015","3534100","3633962","4757746","3641672"
"275","烈嶼鄉","2015","18313","0","26675","0"
"276","烏來區","2015","0","0","0","0"
"277","烏坵鄉","2015","0","0","0","0"
"278","烏日區","2015","12482875","14161914","8815778","12420096"
"279","燕巢區","2015","672960","524428","609198","835105"
"280","牡丹鄉","2015","0","0","0","0"
"282","獅子鄉","2015","0","0","0","0"
"283","獅潭鄉","2015","0","0","0","0"
"284","玉井區","2015","362485","214492","392382","338518"
"285","玉里鎮","2015","579370","659236","1125673","452110"
"286","琉球鄉","2015","196816","159112","260942","127136"
"288","瑞穗鄉","2015","488026","173623","214171","117993"
"289","瑞芳區","2015","623552","167833","292841","266014"
"290","瑪家鄉","2015","0","0","0","0"
"291","田中鎮","2015","2003315","922088","1614364","1935453"
"292","田寮區","2015","0","0","0","0"
"293","田尾鄉","2015","201057","295494","337749","168924"
"294","甲仙區","2015","69852","43028","14058","71787"
"296","番路鄉","2015","111705","197651","288137","223068"
"297","白沙鄉","2015","7865","90350","13282","3050"
"298","白河區","2015","566072","455591","584963","622826"
"300","石岡區","2015","149140","75822","262396","88990"
"301","石碇區","2015","77528","40951","48597","120825"
"302","石門區","2015","49461","71573","33082","65060"
"303","礁溪鄉","2015","14588976","30024196","10194391","4651297"
"304","社頭鄉","2015","1572822","929320","1028171","542674"
"305","神岡區","2015","3712061","2396827","4059258","2498079"
"308","福興鄉","2015","253942","0","163637","199964"
"309","秀林鄉","2015","35449","65517","5607","23926"
"310","秀水鄉","2015","995669","263298","539488","678043"
"313","竹北市","2015","63606761","43373333","39175008","44511984"
"314","竹南鎮","2015","5550467","7917922","9716330","10353389"
"315","竹塘鄉","2015","415136","23415","81736","149813"
"316","竹山鎮","2015","1206636","2054374","2365971","1265474"
"317","竹崎鄉","2015","86121","147945","156100","264551"
"318","竹東鎮","2015","10058961","7722825","9827811","12887980"
"319","竹田鄉","2015","12185","7562","17581","45602"
"320","綠島鄉","2015","29967","49911","22479","122390"
"321","線西鄉","2015","78788","72779","108649","21231"
"323","羅東鎮","2015","8327703","7118366","7254043","6649847"
"324","美濃區","2015","202235","256432","566173","410921"
"325","義竹鄉","2015","68050","79368","71071","12194"
"327","北區","2015","47578370","41403081","43575419","37769784"
"328","東區","2015","30400034","26233489","29036373","29307988"
"329","中山區","2015","73967065","58081058","62084859","40701042"
"330","中正區","2015","45321871","39415535","48807156","34111552"
"331","信義區","2015","77277530","52444953","52602035","54645354"
"332","大安區","2015","117652447","71648614","80676514","80899354"
"333","北區","2015","47578370","41403081","43575419","37769784"
"334","南區","2015","57529840","27717357","43588745","29263714"
"335","東區","2015","30400034","26233489","29036373","29307988"
"336","臺東市","2015","0","0","0","0"
"337","臺西鄉","2015","0","0","0","0"
"338","芎林鄉","2015","695562","158961","444295","58830"
"339","芬園鄉","2015","125291","49974","73222","264770"
"340","花壇鄉","2015","366907","571260","1261739","702317"
"341","花蓮市","2015","17659877","14354449","18802021","15931754"
"342","芳苑鄉","2015","8048","0","10097","4403"
"343","苑裡鎮","2015","1951203","1638512","1010705","538091"
"344","苓雅區","2015","15903329","11432214","14031848","10358086"
"345","苗栗市","2015","5769500","7444025","6223495","4950637"
"346","茂林區","2015","0","0","0","0"
"347","茄萣區","2015","581433","429939","567940","1985908"
"348","草屯鎮","2015","4999349","3264552","4161806","3550800"
"350","莒光鄉","2015","0","0","0","0"
"351","莿桐鄉","2015","162764","334605","909767","581887"
"352","萬丹鄉","2015","911236","605978","774319","485403"
"353","萬巒鄉","2015","114545","52896","43027","43066"
"354","萬榮鄉","2015","0","0","0","0"
"355","萬華區","2015","20913332","13956550","20351429","20156685"
"356","萬里區","2015","477604","306380","399667","335395"
"358","蘆洲區","2015","46565747","31313493","36463242","39673533"
"359","蘆竹區","2015","27021596","16766560","24944944","19990303"
"360","蘇澳鎮","2015","2114798","2226478","1534291","1678352"
"361","蘭嶼鄉","2015","0","0","0","0"
"362","虎尾鎮","2015","6397813","5121422","7631890","3682710"
"363","褒忠鄉","2015","30749","52045","27434","92808"
"364","西區","2015","41320341","20875771","21103673","17988266"
"365","西屯區","2015","85373707","67166217","67920083","52370288"
"366","西嶼鄉","2015","0","0","0","0"
"368","西港區","2015","488433","553773","1026852","382968"
"369","西湖鄉","2015","0","0","0","0"
"370","西螺鎮","2015","2486670","1832690","1682428","2584375"
"371","觀音區","2015","7038532","2427333","7353434","5179361"
"374","豐原區","2015","12919156","12507799","16379364","11477769"
"375","豐濱鄉","2015","2579","5357","20600","15052"
"376","貢寮區","2015","127470","116415","232761","172113"
"378","路竹區","2015","2498367","2690613","1204082","2093296"
"379","車城鄉","2015","37335","265132","58935","172625"
"380","通霄鎮","2015","370906","215749","169461","235675"
"381","造橋鄉","2015","61595","31163","50346","0"
"382","達仁鄉","2015","0","0","0","0"
"383","那瑪夏區","2015","0","0","0","0"
"385","里港鄉","2015","488001","525607","729503","580987"
"386","金城鎮","2015","1052559","2349342","786907","1421687"
"387","金寧鄉","2015","698346","493673","378960","1822229"
"388","金山區","2015","490246","381405","762314","544389"
"389","金峰鄉","2015","0","0","0","0"
"390","金沙鎮","2015","14451","22590","54088","59278"
"391","金湖鎮","2015","1221422","629644","520376","449857"
"392","銅鑼鄉","2015","149084","447551","459437","430095"
"393","長治鄉","2015","952123","1176847","1460358","983150"
"394","長濱鄉","2015","36566","57914","46846","5230"
"395","關山鎮","2015","200800","81016","294996","312222"
"396","關廟區","2015","837468","1290756","2110404","821790"
"397","關西鎮","2015","781468","401636","1002710","527255"
"398","阿蓮區","2015","817301","426690","634905","889527"
"399","阿里山鄉","2015","0","0","0","0"
"400","集集鎮","2015","378855","269845","447974","166412"
"401","雙溪區","2015","54825","99519","152634","78123"
"402","霧峰區","2015","1596973","560134","1014266","1237534"
"403","霧臺鄉","2015","0","0","0","0"
"406","頭份市","2015","0","0","0","0"
"407","頭城鎮","2015","4782386","1757120","1694513","1303644"
"408","頭屋鄉","2015","68625","316767","157273","101060"
"409","香山區","2015","0","0","0","0"
"410","馬公市","2015","5231707","2468802","1418021","1592710"
"411","高樹鄉","2015","101537","99419","21715","77528"
"412","魚池鄉","2015","325632","253113","80127","171641"
